dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.0063061	0.059835	0.11368	0.076001	0.097567	0.039903	0.054559	0.13091	0.027885	0.038538	0.053564	0.058624	0.066419	0.023232	0.11358	0.21091	0.1662	0.11983	0.11159	0.058915	0.05265	0.04108	0.028789	0.014263	0.01929	0.013987	0.025325	0.040582	0.029734	0.011062	0.017927	0.026034	0.013241	0.21091	0.07209	0.038281	-0.033809	0.029076	0.092106	0.15002	0.2397	0.35598	0.39065	0.55469	0.18594	0.40357	0.36736	0.45795	0.02513	0.072392	0.025601	0.046146	0.0051278	0.033077	0.079893	0.01162	0.017701	0.021843	0.028731	0.0022051	0.0089978	0.062724	0.11246	0.08822	0.062627	0.049974	0.016372	0.017119	0.0079306	0.012714	0.0086387	0.0065913	0.0096863	0.0054425	0.012313	0.012002	0.0045075	0.01076	0.0090279	0.0030978	0.2151	0.24954	0.23023	0.23237	-0.046727	0.038456	-0.014772	-0.019902	0.0073456	-0.14133	0.095916	0.058916	-0.13487	-0.026227	0.14019	0.035815	0.086844	0.09353	0.13464	0.14027	0.14136	0.10824	-0.016329	-0.11042	-0.13151	0.11299	-0.13955	0.11375	-0.13013	-0.14137	0.14076	-0.10924	0.10202	-0.095047	0.11777	-0.061915	0.25648	0.22276	0.28904	0.2573	0.041895	0.014504	0.059475	0.038209	1.8338	390
0.014356	0.050665	0.044058	0.084392	0.16735	0.15941	0.16554	0.24873	0.29212	0.29697	0.30588	0.30008	0.26502	0.30891	0.27946	0.29745	0.25691	0.25875	0.21742	0.19615	0.23371	0.12405	0.098613	0.051631	0.011468	0.015021	0.014602	0.008206	0.015438	0.023527	0.019942	0.015955	0.0091246	0.30891	0.32254	0.2085	-0.11403	0.068109	0.34769	0.40409	0.46671	0.52943	0.57199	0.3125	0.1126	1.1917	1.2116	1.2563	0.032284	0.02646	0.052889	0.10631	0.095408	0.10597	0.14664	0.18869	0.18752	0.18089	0.18533	0.1561	0.18852	0.16298	0.17988	0.15825	0.15304	0.11931	0.10817	0.13265	0.060392	0.05876	0.0060926	0.0058417	0.0041872	0.0073843	0.0041807	0.0078461	0.010824	0.0034409	0.0084759	0.0018685	0.18884	0.35829	0.27548	0.29503	-0.02699	-0.044518	-0.11431	-0.041171	-0.029893	-0.029873	0.026108	-0.035245	-0.021189	0.027491	-0.0061326	0.030896	0.0025152	0.039546	0.0094511	-0.012232	0.027366	0.099708	0.095094	0.065003	0.13169	-0.067105	-0.13318	-0.083265	0.13846	0.14114	-0.093343	-0.11287	0.13067	0.084849	0.0064338	-0.009177	-0.0071813	-0.014707	0.00099912	0.065955	-0.047248	-0.052425	-0.051178	-0.035962	2.0518	3056
0.009422	0.052221	0.044261	0.085549	0.069243	0.10038	0.1157	0.073771	0.11249	0.12483	0.072268	0.16433	0.18619	0.15999	0.24523	0.26315	0.24906	0.24111	0.21144	0.14895	0.075829	0.10102	0.038607	0.012974	0.018569	0.015254	0.011476	0.021135	0.011994	0.012975	0.01796	0.018257	0.014114	0.26315	0.20331	0.1326	-0.070716	0.041877	0.24152	0.34047	0.47418	0.63385	0.73833	0.27344	0.08311	0.86941	0.8804	0.91352	0.02719	0.024678	0.05161	0.044161	0.06979	0.061712	0.047666	0.071208	0.079181	0.038994	0.094177	0.099361	0.1072	0.15393	0.16001	0.15333	0.14014	0.12379	0.080953	0.040125	0.054261	0.021498	0.011148	0.0056181	0.0072282	0.0047825	0.0096499	0.0017109	0.0031129	0.0088139	0.004437	0.0029636	0.24366	0.30112	0.26683	0.27672	0.11742	0.083277	0.011335	-0.027541	-0.099971	-0.0011395	-0.035437	-0.11915	-0.024118	0.12011	0.055682	0.13358	-0.057368	-0.019859	-0.012458	-0.0098595	0.042601	0.03616	0.029804	0.080907	0.042092	0.084613	-0.10576	0.075862	-0.0022458	0.13164	-0.031655	-0.03518	0.032341	0.032301	0.12715	0.0082725	0.26341	0.048494	0.13834	0.14153	0.029486	-0.039888	-0.015495	-0.020386	1.9874	461
0.0048929	0.071058	0.074228	0.057825	0.11144	0.12801	0.044535	0.074153	0.049551	0.04979	0.023709	0.04892	0.052899	0.094168	0.075863	0.15443	0.137	0.054869	0.018461	0.011413	0.0096586	0.0078098	0.010666	0.0072665	0.013082	0.022868	0.020549	0.037888	0.021263	0.00805	0.02128	0.016969	0.013455	0.15443	0.074415	0.037417	-0.036998	0.024186	0.098636	0.17278	0.29546	0.45878	0.46951	0.42188	0.18628	0.28219	0.37316	0.30105	0.039179	0.017324	0.030675	0.04986	0.067885	0.034773	0.03546	0.029975	0.01646	0.0040409	0.022904	0.028254	0.021622	0.028548	0.086747	0.072694	0.029205	0.0099956	0.0055967	0.0064373	0.0036755	0.0021236	0.0039232	0.0018025	0.0026697	0.0050574	0.0079664	0.0057579	0.0057628	0.0049651	0.003836	0.0063127	0.26138	0.28924	0.25807	0.27038	0.09532	0.11914	0.14108	0.11945	0.14142	-0.068728	-0.14098	0.0092018	0.058777	-0.091429	0.062185	0.13248	-0.12723	0.082198	0.04737	0.14074	0.13681	0.11603	-0.079288	-0.10938	0.050392	-0.044754	-0.13847	-0.14087	-0.064343	-0.064368	0.11317	-0.10004	-0.084313	0.13381	-0.092409	-0.031546	0.33649	0.30217	0.33198	0.32453	0.047851	0.030065	0.044682	0.041913	1.4848	318
0.015083	0.053442	0.057357	0.088325	0.15785	0.26885	0.2897	0.29963	0.38453	0.31919	0.1943	0.13943	0.13503	0.16288	0.21792	0.28735	0.21086	0.23038	0.265	0.29953	0.27032	0.13004	0.15736	0.049162	0.023658	0.029154	0.024273	0.022434	0.020076	0.020908	0.041507	0.034541	0.019548	0.38453	0.31849	0.22784	-0.090644	0.057495	0.35514	0.44148	0.54447	0.65548	0.73969	0.25781	0.12506	0.73539	0.58462	0.63408	0.029769	0.0039126	0.052541	0.086405	0.16866	0.17414	0.17299	0.25138	0.1872	0.12583	0.1231	0.083605	0.07782	0.15308	0.19838	0.15051	0.15309	0.17036	0.21489	0.18951	0.10111	0.12379	0.026201	0.014646	0.015635	0.0067649	0.0077868	0.0040193	0.0067161	0.016445	0.0082243	0.0010593	0.12148	0.29789	0.21933	0.24329	0.08425	0.14071	-0.015562	0.10336	-0.016893	0.014179	0.048729	-0.042174	0.03461	-0.036754	-0.13524	-0.13388	-0.13477	-0.076893	-0.069496	-0.083191	-0.051038	-0.032402	-0.085128	-0.076056	-0.10988	-0.11269	-0.10458	-0.0078135	0.12747	-0.13992	0.11746	0.14089	0.054636	0.096242	0.073133	-0.10872	0.1703	0.056074	0.031554	0.16152	-0.0031267	-0.041296	-0.04294	-0.009583	1.9846	1233
0.0097578	0.078825	0.07685	0.073427	0.09162	0.11945	0.10894	0.10185	0.084478	0.12619	0.10537	0.18928	0.17591	0.22558	0.1852	0.15432	0.20457	0.17318	0.1297	0.15642	0.068725	0.041074	0.18288	0.026755	0.024969	0.020195	0.020225	0.011278	0.0096064	0.011042	0.01106	0.019157	0.014663	0.22558	0.16159	0.089607	-0.071987	0.052621	0.18341	0.23615	0.30136	0.37394	0.42875	0.3125	0.23107	0.66359	0.72333	1.0856	0.023896	0.051124	0.040847	0.044665	0.056451	0.04635	0.051152	0.044964	0.066927	0.036684	0.1043	0.10274	0.121	0.09854	0.045776	0.11954	0.09383	0.074735	0.078558	0.044969	0.013162	0.076567	0.0084213	0.010374	0.0036834	0.0070226	0.001791	0.0014129	0.0053535	0.0017235	0.0074134	0.0017169	0.28369	0.35123	0.29566	0.31361	0.056429	-0.068749	0.085641	-0.028934	0.11233	0.033037	-0.010466	0.13683	0.14129	-0.13676	0.09601	0.038263	0.12728	0.13727	0.12942	0.037774	0.11524	0.050527	-0.07609	-0.042694	0.0076545	0.13882	0.10765	0.01902	0.032583	0.011232	0.14022	-0.12184	-0.070592	-0.056141	-0.13972	-0.080003	-0.03486	-0.049988	-0.054581	-0.034075	-0.05605	-0.0557	-0.056898	-0.054025	1.8152	412
0.0066405	0.096061	0.092934	0.064871	0.15156	0.19163	0.14836	0.21224	0.18932	0.071468	0.09842	0.0393	0.04419	0.022744	0.03231	0.02303	0.011023	0.045817	0.039612	0.044364	0.023608	0.012926	0.021852	0.017551	0.0086356	0.046816	0.040187	0.013757	0.02319	0.017845	0.015726	0.023708	0.059263	0.21224	0.074958	0.033364	-0.041594	0.027267	0.097006	0.16206	0.26518	0.40029	0.42993	0.52344	0.098033	0.14548	0.2149	0.26146	0.0241	0.041353	0.01987	0.066955	0.10723	0.075834	0.11564	0.10121	0.037941	0.052322	0.014189	0.025175	0.0069517	0.011441	0.0099284	0.0023318	0.011305	0.014712	0.0051018	0.0032015	0.0034754	0.0056253	0.0056251	0.00192	0.025338	0.014951	0.0078918	0.0032132	0.0053194	0.009112	0.012993	0.017526	0.23502	0.26478	0.20331	0.2362	-0.13054	-0.10869	-0.012349	0.12575	-0.022346	0.09249	0.10875	0.13131	0.14008	0.13835	-0.10032	0.061397	-0.043471	-0.092856	0.12519	0.075281	-0.11155	0.022051	0.046759	0.12484	-0.046541	0.03408	-0.13986	0.14139	0.11651	-0.029077	-0.02127	0.13497	0.14032	-0.031959	0.10199	-0.065155	0.38475	0.37404	0.33815	0.38199	0.082564	0.072878	0.046788	0.083785	1.1552	466.5
0.015927	0.066898	0.055545	0.10356	0.12422	0.16608	0.14188	0.19915	0.23471	0.28544	0.3227	0.31609	0.27466	0.27845	0.22554	0.26561	0.29657	0.25721	0.21783	0.22045	0.25155	0.14789	0.27373	0.1441	0.13488	0.019756	0.01362	0.0070042	0.011097	0.015689	0.00441	0.015788	0.013319	0.3227	0.31354	0.17036	-0.14319	0.08675	0.32206	0.33998	0.35731	0.3712	0.36777	0.25781	0.36109	1.2646	1.0546	1.1151	0.028263	0.034379	0.037302	0.069305	0.052522	0.087832	0.10657	0.12623	0.15565	0.20331	0.19398	0.15671	0.15093	0.12423	0.14423	0.15927	0.13675	0.11583	0.070962	0.11086	0.083439	0.15123	0.092844	0.042168	0.0087055	0.0042752	0.0015795	0.0042364	0.0042635	0.0010667	0.01067	0.0091302	0.23399	0.3291	0.28122	0.29341	0.0021685	-0.13571	-0.092382	-0.078399	-0.040408	-0.0077971	0.13021	0.12404	0.10774	-0.01975	-0.0015668	0.059913	0.11471	0.096385	0.11262	0.12576	0.13821	0.13802	0.034551	0.08057	0.0091738	-0.014238	-0.098297	-0.14096	0.1282	-0.079624	0.0057815	-0.13953	0.014251	-0.11896	-0.1195	-0.13657	0.038151	-0.10326	0.027775	0.0042682	-0.012438	-0.043977	-0.037641	-0.04055	2.1056	544.5
0.010136	0.057337	0.14038	0.14347	0.16589	0.15245	0.17149	0.17642	0.15542	0.11022	0.1315	0.14651	0.1698	0.24838	0.23279	0.2467	0.19863	0.18977	0.12192	0.11433	0.069365	0.086221	0.13242	0.036187	0.013813	0.018722	0.010084	0.012357	0.011788	0.01568	0.016486	0.026466	0.025033	0.24838	0.22561	0.1555	-0.070119	0.04012	0.27031	0.38759	0.54867	0.74327	0.86455	0.25	0.086946	0.73845	0.81772	0.85906	0.022504	0.078598	0.078789	0.12106	0.087393	0.097683	0.099076	0.10147	0.070613	0.076248	0.086905	0.13813	0.15314	0.1531	0.14622	0.13119	0.11682	0.069864	0.067469	0.036804	0.043301	0.070238	0.019359	0.0058722	0.0051189	0.0017925	0.0058212	0.0059755	0.0052288	0.0056598	0.0083362	0.013711	0.22301	0.27887	0.25627	0.26138	-0.074364	-0.08344	0.0043211	-0.091212	-0.066763	0.061515	-0.024224	-0.045197	-0.030305	0.044763	0.0043909	-0.13933	-0.02734	-0.045511	-0.031081	-0.047811	-0.0037666	-0.00013938	0.029276	-0.066735	0.10519	0.14116	0.13054	-0.081732	0.075643	-0.047816	-0.14085	0.038249	-0.07649	-0.056932	-0.046463	0.10271	0.36118	0.084444	0.19693	0.19458	0.08632	-0.027921	0.0057755	-0.0004843	1.95	367
0.0093248	0.092366	0.075802	0.052298	0.10753	0.078646	0.11382	0.22922	0.10919	0.059044	0.10706	0.16151	0.18942	0.14889	0.15173	0.26382	0.31927	0.28287	0.14284	0.066815	0.053414	0.12647	0.11225	0.034758	0.010514	0.013066	0.020924	0.02584	0.017502	0.021742	0.014261	0.012571	0.022861	0.31927	0.20535	0.12089	-0.084461	0.043674	0.2419	0.33537	0.45966	0.60634	0.7063	0.21875	0.14608	0.66028	0.68728	0.75222	0.055086	0.054808	0.037379	0.02829	0.047053	0.073845	0.13419	0.05798	0.037094	0.056885	0.0879	0.10501	0.082443	0.086243	0.14517	0.18159	0.16197	0.077239	0.037465	0.031097	0.068247	0.059772	0.024672	0.0080419	0.0035915	0.011151	0.0085652	0.00697	0.0044189	0.011277	0.005055	0.0045394	0.22759	0.28593	0.25031	0.26028	0.020491	-0.087968	-0.08371	-0.1195	0.025156	-0.037837	-0.075834	0.13986	-0.017862	0.13902	0.10997	0.08938	0.090686	0.063627	0.097542	0.06301	0.056498	0.11759	0.077313	0.041113	0.12002	0.1363	-0.14022	-0.11167	0.091008	0.13525	-0.13747	-0.13562	0.11159	-0.1146	-0.0217	0.068722	0.3285	0.14601	0.26903	0.23841	0.066411	-0.014184	0.037222	0.018748	1.8949	361.5
0.014646	0.12247	0.19341	0.31931	0.23383	0.26568	0.22536	0.23856	0.26892	0.23169	0.25288	0.28135	0.34227	0.47183	0.38772	0.42174	0.29877	0.30347	0.23079	0.13595	0.12957	0.14337	0.16479	0.0437	0.01722	0.019552	0.020259	0.021138	0.032267	0.02743	0.015178	0.031975	0.016391	0.47183	0.39833	0.21862	-0.17971	0.077853	0.41808	0.46075	0.50515	0.54606	0.56412	0.27344	0.33559	0.44512	0.57946	0.98115	0.050475	0.10376	0.16986	0.12802	0.14317	0.1212	0.13326	0.14761	0.12303	0.13462	0.15115	0.1856	0.25396	0.2092	0.22713	0.15848	0.1613	0.12355	0.072221	0.070126	0.076228	0.087475	0.038384	0.0052565	0.0060721	0.017404	0.0097482	0.010663	0.0076709	0.0057683	0.0097236	0.0040815	0.20442	0.33999	0.23031	0.281	-0.14126	0.12704	0.13758	0.10321	0.12166	0.12401	0.081289	0.10027	0.13977	0.13661	0.12532	0.11426	0.12306	0.12014	0.1224	0.14115	0.13861	0.12969	0.13924	0.11653	0.1382	0.14026	-0.13469	0.088403	-0.069109	0.068715	0.096807	0.12735	-0.14126	0.13252	-0.11793	-0.041287	0.094002	-0.062176	0.072701	0.075756	-0.011007	-0.051589	-0.015035	-0.03338	2.0633	243.5
0.010151	0.087788	0.13349	0.11487	0.16007	0.16433	0.069572	0.095764	0.23197	0.20463	0.18846	0.08592	0.22187	0.28671	0.21657	0.2761	0.15159	0.24675	0.22128	0.086031	0.037725	0.034773	0.063425	0.063895	0.011243	0.0097755	0.01297	0.015951	0.023418	0.028882	0.023406	0.035659	0.013738	0.28671	0.22474	0.12731	-0.097434	0.043553	0.26489	0.36765	0.50444	0.66599	0.77582	0.32031	0.18318	0.28306	0.29814	0.79772	0.057469	0.10517	0.065521	0.090985	0.099563	0.049344	0.023732	0.14714	0.11527	0.10653	0.052861	0.11977	0.15245	0.11611	0.14848	0.084115	0.13115	0.11737	0.046026	0.020749	0.018616	0.011561	0.045954	0.0025408	0.006741	0.0071153	0.002326	0.011275	0.0072802	0.0079277	0.0066775	0.0037335	0.20941	0.29535	0.23622	0.25511	-0.078376	-0.12451	-0.13433	0.06358	0.0080334	-0.10397	0.13269	-0.11099	0.072608	0.069093	-0.0033993	0.1196	0.13809	0.1279	0.12411	0.088408	0.1386	0.14115	0.13045	0.098027	0.12963	0.024554	-0.055337	0.037036	-0.092655	0.10089	-0.0065605	-0.027951	-0.13978	0.041453	-0.10769	0.13386	0.19009	0.036242	0.12838	0.1236	0.042436	-0.041521	-0.0079702	-0.014355	1.9712	243
0.005055	0.098087	0.05496	0.064499	0.10376	0.057404	0.040926	0.015079	0.023928	0.047237	0.10109	0.038956	0.05161	0.11781	0.14064	0.20138	0.17086	0.072506	0.035338	0.050722	0.080254	0.067864	0.01166	0.007557	0.0076111	0.015742	0.015011	0.022214	0.014657	0.021178	0.01145	0.023548	0.011871	0.20138	0.087218	0.042636	-0.044582	0.022927	0.11685	0.20904	0.36451	0.5726	0.57167	0.45312	0.13913	0.48414	0.51994	0.57172	0.047283	0.013366	0.010676	0.01778	0.026828	0.0067774	0.0075776	0.0083819	0.027282	0.054075	0.015645	0.028488	0.062494	0.08232	0.1069	0.091136	0.038885	0.015356	0.028447	0.042588	0.03682	0.0047716	0.003012	0.0040542	0.0020533	0.0061886	0.011781	0.0096661	0.0049258	0.0056728	0.0065853	0.0062291	0.22575	0.22286	0.22246	0.22435	-0.11615	-0.13387	0.12606	-0.12491	-0.11977	-0.090407	-0.011033	0.13563	0.048382	0.13068	-0.012336	0.094075	0.14107	0.036357	0.14018	0.13416	0.12747	-0.11512	0.0771	0.14062	0.11359	0.044151	-0.11516	0.13588	0.08132	0.099084	0.14133	-0.1276	-0.12214	-0.071439	0.14137	-0.086722	0.34301	0.21221	0.35077	0.29971	0.071577	-5.781e-05	0.074151	0.045081	1.6463	430.5
0.0098195	0.090655	0.04724	0.099027	0.16092	0.15028	0.081144	0.14082	0.14468	0.19433	0.18677	0.083949	0.18255	0.15007	0.20661	0.2094	0.21712	0.15535	0.17045	0.099732	0.11221	0.071314	0.017808	0.0055794	0.011086	0.019763	0.022968	0.01806	0.029646	0.0069545	0.015023	0.01198	0.015425	0.21712	0.1921	0.12809	-0.064008	0.044245	0.2257	0.31131	0.42457	0.55773	0.6495	0.30469	0.29244	0.62231	0.52269	0.55166	0.044697	0.017869	0.07359	0.086768	0.091893	0.053848	0.09167	0.088524	0.10339	0.10412	0.066799	0.097235	0.10152	0.11102	0.13077	0.1367	0.10579	0.064682	0.069088	0.072878	0.040294	0.0083513	0.0029984	0.0059191	0.01229	0.012581	0.0065232	0.010541	0.0017654	0.0086962	0.0038335	0.0059429	0.21556	0.28102	0.24223	0.25306	-0.13748	0.14127	-0.097175	0.12097	0.0010581	-0.13738	-0.039759	0.00061729	0.13732	0.08345	-0.11529	-0.11308	-0.060038	0.12508	-0.013877	-0.019319	-0.12752	-0.13229	-0.11894	-0.038458	0.069547	-0.137	0.12495	0.13292	-0.010969	0.10259	0.037029	0.14135	-0.1353	0.04629	0.13115	-0.14125	0.17658	-0.026267	-0.0026182	0.048931	0.029959	-0.045014	-0.038782	-0.032048	1.9185	339.5
0.013522	0.095948	0.066947	0.084512	0.075838	0.05214	0.055602	0.10735	0.084295	0.18237	0.18022	0.12723	0.18858	0.29988	0.26958	0.2923	0.31242	0.29725	0.33103	0.36701	0.18881	0.1473	0.27837	0.22721	0.14404	0.034936	0.015602	0.014597	0.017855	0.011747	0.016092	0.015637	0.014914	0.36701	0.29936	0.16042	-0.13894	0.072992	0.31828	0.35987	0.40459	0.44769	0.47309	0.32031	0.31019	1.2911	1.1889	0.93057	0.0030332	0.037065	0.027183	0.034443	0.031155	0.019346	0.054668	0.045525	0.097018	0.095767	0.067729	0.10149	0.16585	0.14298	0.15501	0.16632	0.15991	0.17621	0.22054	0.10589	0.081243	0.14775	0.12082	0.076808	0.018556	0.0075869	0.0092196	0.0080554	0.0067445	0.0048978	0.0058619	0.0090744	0.2277	0.2991	0.23113	0.26419	-0.14098	-0.014893	0.015705	0.015758	0.018953	0.13322	0.047295	0.11903	0.13747	0.13886	0.13661	0.1232	0.091949	0.14128	0.14141	0.13663	0.1237	0.13671	0.014441	0.077098	0.094938	0.14034	0.13806	0.13449	0.13944	-0.046324	-0.021384	0.12181	0.1216	-0.13137	-0.072352	0.13343	0.0078058	-0.10953	-0.027136	-0.015644	-0.023399	-0.039748	-0.028457	-0.036106	2.0074	302.5
0.006276	0.24101	0.16407	0.098226	0.061785	0.06271	0.048437	0.060938	0.070064	0.05814	0.040373	0.09968	0.044499	0.0711	0.052854	0.17982	0.14649	0.11296	0.072138	0.089217	0.051751	0.049818	0.076222	0.047967	0.016888	0.011981	0.01707	0.01669	0.024579	0.014776	0.024193	0.011332	0.018146	0.24101	0.069214	0.033178	-0.036036	0.028393	0.088852	0.14608	0.23548	0.35186	0.38321	0.51562	0.16321	0.37483	0.32742	0.43001	0.0996	0.027872	0.041186	0.040744	0.049574	0.012406	0.018135	0.039278	0.0034563	0.027123	0.03214	0.0056585	0.040286	0.028306	0.095686	0.069273	0.051795	0.042114	0.039666	0.020863	0.031283	0.052394	0.034169	0.0034221	0.0059662	0.012706	0.0066743	0.004563	0.0034413	0.0077628	0.0052649	0.011298	0.19587	0.2186	0.22232	0.21281	0.026006	0.019748	0.12796	-0.14044	-0.003398	0.13714	-0.13336	-0.11703	0.086571	-0.043531	-0.088826	-0.1085	0.066728	0.1292	0.13714	0.081708	0.041244	0.03865	0.092659	0.10948	-0.13105	-0.13084	-0.14066	0.13184	0.1276	-0.097699	-0.050794	0.098018	0.027592	0.055427	0.076324	0.087945	-0.088438	-0.051643	0.044217	-0.022967	-0.041191	-0.040583	-0.020599	-0.032171	1.8776	273.5
0.013771	0.054183	0.063226	0.056147	0.016763	0.038982	0.055634	0.067188	0.073886	0.11591	0.15467	0.20533	0.27574	0.33475	0.33651	0.30582	0.29363	0.3118	0.24803	0.23423	0.17007	0.13402	0.15051	0.13345	0.096565	0.014766	0.028901	0.022805	0.017039	0.0075757	0.013327	0.025472	0.021311	0.33651	0.25518	0.16252	-0.092662	0.064322	0.27824	0.33081	0.39065	0.45224	0.49672	0.35156	0.21121	1.0127	1.0203	1.0831	0.0097141	0.027115	0.03244	0.0049792	0.013792	0.018657	0.024053	0.019959	0.063497	0.083296	0.11706	0.17716	0.20566	0.20913	0.21275	0.19002	0.1831	0.14561	0.13666	0.094447	0.073913	0.070823	0.075605	0.052636	0.0080305	0.0090898	0.010835	0.0079985	0.0055351	0.0015112	0.0098576	0.0060799	0.20633	0.28815	0.22882	0.25191	-0.12529	0.10318	-0.12499	0.03996	-0.13271	0.11017	0.11465	-0.12146	0.10252	0.12242	0.060671	-0.032048	-0.0023673	-0.010529	-0.072822	-0.03637	0.033488	0.033744	0.039161	0.087482	0.095032	0.14096	0.066865	0.1082	0.11079	-0.11742	0.064957	0.13058	-0.1322	-0.0011803	0.12456	-0.13823	0.20033	-0.019345	0.052524	0.081399	0.048634	-0.04358	-0.011115	-0.021481	2.0312	409.5
0.01411	0.062773	0.054592	0.092842	0.075253	0.077676	0.064444	0.14848	0.21939	0.13486	0.12822	0.26041	0.33186	0.46662	0.41731	0.4206	0.49884	0.4325	0.11016	0.16931	0.15225	0.086779	0.16076	0.022468	0.021873	0.060185	0.043966	0.053548	0.014195	0.025772	0.041486	0.018192	0.02327	0.49884	0.30134	0.17452	-0.12682	0.06638	0.32652	0.38338	0.44723	0.512	0.55739	0.26562	0.16314	0.65383	0.67504	0.63983	0.020849	0.021541	0.035524	0.020651	0.021178	0.034387	0.066204	0.12349	0.071931	0.068864	0.15341	0.18819	0.27619	0.22587	0.23576	0.27592	0.23265	0.059048	0.090167	0.087124	0.04608	0.080682	0.014582	0.0040551	0.017185	0.013352	0.012501	0.005547	0.0098473	0.01693	0.0040865	0.011073	0.1153	0.28716	0.16221	0.21401	0.061785	0.13384	0.052163	-0.14102	0.084998	0.13371	0.035393	0.073341	0.13424	0.12573	0.030757	0.065905	0.026774	0.11641	0.077651	0.091809	0.1238	0.12806	0.13615	0.057063	0.13981	0.14141	-0.045677	0.10427	-0.088301	-0.13977	0.10792	-0.13294	0.080324	0.10999	-0.14135	-0.13926	0.1755	0.18432	0.16309	0.31582	-0.0011284	-0.014886	-0.016633	0.073426	1.7447	223.5
0.0090086	0.068486	0.057586	0.16503	0.088945	0.080976	0.24499	0.36895	0.096848	0.037033	0.16121	0.065954	0.14597	0.11223	0.11786	0.12877	0.23971	0.083115	0.037895	0.071028	0.044322	0.035694	0.075534	0.014053	0.033635	0.029129	0.047128	0.032721	0.03718	0.02211	0.043233	0.036511	0.042308	0.36895	0.12494	0.06146	-0.063475	0.044472	0.14664	0.20185	0.27475	0.36033	0.41956	0.53906	0.11266	0.2589	0.29284	0.31808	0.020027	0.0039672	0.061881	0.034768	0.046166	0.12557	0.1958	0.05729	0.015485	0.086091	0.023966	0.041406	0.059923	0.03352	0.057	0.12715	0.03309	0.014986	0.039961	0.020595	0.019318	0.040859	0.0051714	0.010089	0.018229	0.025341	0.017608	0.017627	0.011763	0.020575	0.0033832	0.014074	0.15591	0.21415	0.16496	0.18177	-0.098419	0.14129	0.091265	0.11016	-0.13291	0.1412	0.14051	-0.00065392	-0.12236	0.13271	0.082318	0.090962	0.11966	-0.0083059	-0.02068	0.14116	0.053789	0.041446	0.073884	-0.1254	0.1165	0.11712	0.14056	-0.080889	-0.11099	-0.084291	0.12336	-0.046617	0.13735	0.10755	-0.13088	-0.063731	0.17619	0.27755	0.25707	0.27537	-0.0058835	0.07082	0.044103	0.07588	1.6493	480.5
0.013271	0.036651	0.13863	0.087401	0.052843	0.054223	0.092899	0.11274	0.045343	0.075082	0.10919	0.14516	0.16594	0.25992	0.27097	0.34859	0.35879	0.37619	0.37879	0.30709	0.34848	0.26578	0.17028	0.031064	0.017395	0.032293	0.022453	0.037557	0.04925	0.03321	0.020317	0.051085	0.026339	0.37879	0.27677	0.14603	-0.13075	0.062986	0.30306	0.36333	0.43256	0.50447	0.5572	0.26562	0.19688	0.50784	0.79792	0.85972	0.011974	0.089001	0.026615	0.030893	0.025732	0.0099947	0.018456	0.02502	0.041344	0.061819	0.077019	0.088542	0.14079	0.14798	0.19167	0.19477	0.20261	0.20179	0.16679	0.18482	0.14172	0.094213	0.014714	0.0052447	0.017339	0.0047275	0.028199	0.026223	0.0056365	0.010531	0.01873	0.010115	0.20611	0.33925	0.21935	0.26925	-0.085087	0.076947	0.10039	0.037415	-0.060937	0.10317	-0.11896	0.094438	0.096741	0.067518	0.14084	0.13373	0.11547	0.10602	0.098366	0.11297	0.12233	0.13572	0.11232	0.14133	0.13455	0.0915	0.12815	-0.13393	0.13805	0.091552	-0.10033	0.13639	-0.13871	-0.13686	0.091146	-0.086773	0.023127	0.073272	0.027323	0.12254	-0.044191	-0.044304	-0.052319	-0.016215	2.0426	393.5
